shipping_id,order_id,shipping_provider,delivery_status,Shipping_date,return_date
11257,11257,USPS,Delivered,2024-05-29,
11258,11258,UPS,in-transit,2024-09-05,
11259,11259,DHL,Returned,,2024-07-30
11260,11260,Purolator,Delivered,2024-08-03,
11261,11261,DHL,out-for-delivery,2024-01-11,
11262,11262,USPS,Delivered,2024-10-31,
11263,11263,Purolator,out-for-delivery,2024-02-23,
11264,11264,UPS,out-for-delivery,2025-01-20,
11265,11265,Canada Post,Delivered,2024-09-07,
11266,11266,Canada Post,Delivered,2025-01-16,
11267,11267,DHL,in-transit,2024-08-11,
11268,11268,UPS,Delivered,2024-02-24,
11269,11269,Canada Post,in-transit,2024-01-09,
11270,11270,Purolator,out-for-delivery,2024-09-03,
11271,11271,Canada Post,out-for-delivery,2024-08-17,
11272,11272,DHL,Delivered,2024-04-19,
11273,11273,FedEx,Delivered,2024-09-10,
11274,11274,DHL,out-for-delivery,2024-06-10,
11275,11275,USPS,in-transit,2024-10-02,
11276,11276,UPS,out-for-delivery,2024-02-10,
11277,11277,FedEx,Delivered,2024-07-15,
11278,11278,DHL,Delivered,2024-10-24,
11279,11279,Purolator,in-transit,2024-03-11,
11280,11280,FedEx,Returned,,2024-09-10
11281,11281,USPS,in-transit,2024-01-25,
11282,11282,FedEx,out-for-delivery,2024-10-04,
11283,11283,FedEx,Delivered,2024-02-10,
11284,11284,USPS,Delivered,2024-01-27,
11285,11285,UPS,Delivered,2024-05-02,
11286,11286,DHL,Delivered,2024-03-01,
11287,11287,UPS,Delivered,2024-03-13,
11288,11288,FedEx,Delivered,2024-10-23,
11289,11289,FedEx,in-transit,2024-04-17,
11290,11290,USPS,out-for-delivery,2025-01-18,
11291,11291,Canada Post,Delivered,2024-09-29,
11292,11292,FedEx,Delivered,2024-11-02,
11293,11293,DHL,in-transit,2024-02-21,
11294,11294,UPS,out-for-delivery,2024-11-10,
11295,11295,UPS,Delivered,2024-10-08,
11296,11296,Purolator,Delivered,2024-02-15,
11297,11297,USPS,in-transit,2024-11-19,
11298,11298,FedEx,Returned,,2024-04-14
11299,11299,DHL,in-transit,2024-05-09,
11300,11300,USPS,in-transit,2024-03-23,
11301,11301,Canada Post,Delivered,2024-04-09,
11302,11302,Purolator,out-for-delivery,2024-05-06,
11303,11303,DHL,out-for-delivery,2024-02-16,
11304,11304,Purolator,in-transit,2024-11-20,
11305,11305,Canada Post,Delivered,2024-10-07,
11306,11306,UPS,in-transit,2024-11-18,
11307,11307,Purolator,in-transit,2024-06-01,
11308,11308,FedEx,out-for-delivery,2024-02-23,
11309,11309,DHL,Delivered,2024-02-04,
11310,11310,UPS,Delivered,2024-07-11,
11311,11311,DHL,out-for-delivery,2024-02-17,
11312,11312,UPS,Returned,,2024-06-11
11313,11313,USPS,in-transit,2024-08-08,
11314,11314,USPS,Delivered,2024-09-22,
11315,11315,USPS,in-transit,2024-03-19,
11316,11316,USPS,Delivered,2024-05-14,
11317,11317,UPS,Delivered,2024-11-10,
11318,11318,DHL,in-transit,2024-08-29,
11319,11319,DHL,Delivered,2024-12-20,
11320,11320,FedEx,Delivered,2024-04-05,
11321,11321,UPS,Delivered,2024-10-19,
11322,11322,Canada Post,out-for-delivery,2024-04-05,
11323,11323,FedEx,Delivered,2024-05-13,
11324,11324,USPS,out-for-delivery,2024-08-30,
11325,11325,Purolator,Delivered,2024-09-13,
11326,11326,Canada Post,Delivered,2024-09-21,
11327,11327,USPS,in-transit,2024-11-28,
11328,11328,Canada Post,in-transit,2024-08-09,
11329,11329,DHL,out-for-delivery,2024-04-23,
11330,11330,FedEx,in-transit,2024-10-11,
11331,11331,FedEx,in-transit,2024-06-05,
11332,11332,USPS,in-transit,2024-07-20,
11333,11333,USPS,out-for-delivery,2024-07-29,
11334,11334,Canada Post,in-transit,2024-08-27,
11335,11335,Canada Post,Delivered,2024-03-02,
11336,11336,FedEx,out-for-delivery,2024-09-26,
11337,11337,UPS,in-transit,2024-06-04,
11338,11338,Canada Post,Delivered,2024-06-05,
11339,11339,Purolator,Returned,,2024-02-08
11340,11340,USPS,Delivered,2024-12-02,
11341,11341,USPS,in-transit,2024-05-04,
11342,11342,USPS,Delivered,2024-05-28,
11343,11343,Canada Post,out-for-delivery,2024-03-05,
11344,11344,USPS,out-for-delivery,2024-08-25,
11345,11345,FedEx,Delivered,2024-03-28,
11346,11346,USPS,in-transit,2024-07-03,
11347,11347,DHL,in-transit,2024-02-28,
11348,11348,FedEx,out-for-delivery,2024-03-25,
11349,11349,Canada Post,Delivered,2024-05-14,
11350,11350,FedEx,in-transit,2024-04-15,
11351,11351,DHL,Delivered,2024-07-18,
11352,11352,Purolator,out-for-delivery,2024-12-20,
11353,11353,USPS,in-transit,2024-11-01,
11354,11354,FedEx,Delivered,2024-06-16,
11355,11355,DHL,out-for-delivery,2024-05-19,
11356,11356,USPS,Delivered,2024-01-15,
11357,11357,UPS,Delivered,2024-07-04,
11358,11358,UPS,Returned,,2024-05-21
11359,11359,DHL,in-transit,2024-05-02,
11360,11360,DHL,in-transit,2024-07-08,
11361,11361,FedEx,Delivered,2025-01-18,
11362,11362,FedEx,out-for-delivery,2024-02-04,
11363,11363,UPS,in-transit,2024-04-08,
11364,11364,USPS,Delivered,2025-01-13,
11365,11365,DHL,in-transit,2024-03-06,
11366,11366,UPS,Delivered,2024-09-24,
11367,11367,UPS,Delivered,2024-12-24,
11368,11368,USPS,Delivered,2024-07-03,
11369,11369,Canada Post,in-transit,2024-12-15,
11370,11370,Purolator,Delivered,2024-01-18,
11371,11371,DHL,Delivered,2024-08-01,
11372,11372,USPS,out-for-delivery,2024-03-05,
11373,11373,USPS,Delivered,2024-03-01,
11374,11374,DHL,out-for-delivery,2024-12-12,
11375,11375,USPS,Delivered,2024-03-08,
11376,11376,Purolator,in-transit,2024-01-11,
11377,11377,Purolator,Delivered,2024-02-10,
11378,11378,Canada Post,Delivered,2024-05-17,
11379,11379,FedEx,Delivered,2024-02-02,
11380,11380,UPS,out-for-delivery,2024-07-05,
11381,11381,Canada Post,Delivered,2025-01-08,
11382,11382,Purolator,Delivered,2025-01-13,
11383,11383,Canada Post,Delivered,2025-01-05,
11384,11384,FedEx,in-transit,2024-12-25,
11385,11385,UPS,out-for-delivery,2024-09-20,
11386,11386,UPS,in-transit,2024-10-10,
11387,11387,Canada Post,Delivered,2024-07-11,
11388,11388,UPS,in-transit,2024-10-26,
11389,11389,UPS,out-for-delivery,2024-12-14,
11390,11390,UPS,out-for-delivery,2024-04-27,
11391,11391,USPS,in-transit,2024-03-26,
11392,11392,Canada Post,out-for-delivery,2024-01-12,
11393,11393,USPS,out-for-delivery,2024-05-10,
11394,11394,DHL,Delivered,2024-03-04,
11395,11395,Purolator,in-transit,2024-01-25,
11396,11396,Purolator,out-for-delivery,2024-02-12,
11397,11397,Canada Post,in-transit,2024-07-14,
11398,11398,DHL,out-for-delivery,2024-03-28,
11399,11399,USPS,Returned,,2024-04-19
11400,11400,UPS,Delivered,2024-09-16,
11401,11401,USPS,in-transit,2024-12-27,
11402,11402,USPS,in-transit,2024-01-23,
11403,11403,UPS,Delivered,2024-08-11,
11404,11404,USPS,Delivered,2024-11-11,
11405,11405,UPS,out-for-delivery,2024-02-06,
11406,11406,USPS,Delivered,2024-04-23,
11407,11407,Canada Post,Delivered,2024-04-04,
11408,11408,DHL,out-for-delivery,2024-10-02,
11409,11409,Purolator,out-for-delivery,2024-09-11,
11410,11410,FedEx,out-for-delivery,2024-03-08,
11411,11411,UPS,out-for-delivery,2024-09-13,
11412,11412,UPS,in-transit,2024-04-21,
11413,11413,USPS,in-transit,2024-10-19,
11414,11414,FedEx,Delivered,2024-04-16,
11415,11415,Canada Post,out-for-delivery,2025-01-08,
11416,11416,UPS,in-transit,2024-12-10,
11417,11417,Canada Post,in-transit,2024-11-20,
11418,11418,Purolator,out-for-delivery,2024-11-02,
11419,11419,FedEx,Returned,,2024-05-29
11420,11420,UPS,Delivered,2024-04-13,
11421,11421,Purolator,in-transit,2024-06-30,
11422,11422,USPS,Delivered,2024-08-04,
11423,11423,UPS,in-transit,2024-10-23,
11424,11424,USPS,Delivered,2024-10-05,
11425,11425,USPS,in-transit,2024-06-08,
11426,11426,UPS,out-for-delivery,2024-10-17,
11427,11427,DHL,Delivered,2024-05-14,
11428,11428,Canada Post,Delivered,2024-11-20,
11429,11429,Canada Post,Delivered,2024-04-22,
11430,11430,Purolator,Delivered,2024-07-21,
11431,11431,DHL,out-for-delivery,2024-10-27,
11432,11432,Canada Post,Delivered,2024-07-06,
11433,11433,USPS,in-transit,2024-10-23,
11434,11434,USPS,Delivered,2024-09-21,
11435,11435,Purolator,Delivered,2024-10-26,
11436,11436,USPS,out-for-delivery,2024-11-08,
11437,11437,FedEx,Delivered,2024-03-27,
11438,11438,DHL,Delivered,2024-10-13,
11439,11439,DHL,Delivered,2024-05-01,
11440,11440,Canada Post,Returned,,2024-07-02
11441,11441,UPS,Delivered,2024-08-12,
11442,11442,Purolator,out-for-delivery,2024-07-01,
11443,11443,USPS,in-transit,2024-06-12,
11444,11444,Canada Post,Delivered,2024-05-19,
11445,11445,Purolator,Delivered,2024-05-02,
11446,11446,USPS,in-transit,2024-07-17,
11447,11447,UPS,out-for-delivery,2024-01-27,
11448,11448,Canada Post,Delivered,2024-09-16,
11449,11449,UPS,in-transit,2024-03-18,
11450,11450,Purolator,Delivered,2025-01-07,
11451,11451,DHL,Delivered,2024-08-15,
11452,11452,UPS,in-transit,2024-01-27,
11453,11453,UPS,Delivered,2024-06-03,
11454,11454,Canada Post,out-for-delivery,2024-08-01,
11455,11455,Canada Post,in-transit,2024-06-13,
11456,11456,Canada Post,Delivered,2025-01-06,
11457,11457,UPS,out-for-delivery,2024-10-17,
11458,11458,DHL,Delivered,2024-10-16,
11459,11459,Canada Post,out-for-delivery,2024-12-08,
11460,11460,UPS,Delivered,2024-10-30,
11461,11461,UPS,Delivered,2024-02-18,
11462,11462,USPS,out-for-delivery,2024-12-04,
11463,11463,UPS,Delivered,2024-06-19,
11464,11464,UPS,out-for-delivery,2024-10-17,
11465,11465,DHL,Delivered,2024-10-07,
11466,11466,Canada Post,in-transit,2025-01-12,
11467,11467,USPS,out-for-delivery,2024-08-15,
11468,11468,Canada Post,out-for-delivery,2024-04-05,
11469,11469,FedEx,Delivered,2024-09-28,
11470,11470,FedEx,Delivered,2024-05-08,
11471,11471,Canada Post,Delivered,2024-01-11,
11472,11472,Purolator,Delivered,2024-11-10,
11473,11473,UPS,in-transit,2024-10-04,
11474,11474,FedEx,in-transit,2024-09-09,
11475,11475,Purolator,in-transit,2024-09-23,
11476,11476,USPS,in-transit,2024-10-03,
11477,11477,Canada Post,in-transit,2025-01-02,
11478,11478,Purolator,in-transit,2024-12-11,
11479,11479,USPS,Delivered,2024-12-16,
11480,11480,Canada Post,Delivered,2024-05-08,
11481,11481,FedEx,out-for-delivery,2024-09-25,
11482,11482,USPS,in-transit,2024-03-29,
11483,11483,DHL,Delivered,2024-08-12,
11484,11484,USPS,in-transit,2025-01-04,
11485,11485,Purolator,in-transit,2024-09-14,
11486,11486,FedEx,out-for-delivery,2024-03-26,
11487,11487,FedEx,out-for-delivery,2024-02-27,
11488,11488,Purolator,in-transit,2024-09-12,
11489,11489,UPS,Delivered,2024-01-18,
11490,11490,FedEx,Delivered,2024-09-13,
11491,11491,DHL,out-for-delivery,2024-07-06,
11492,11492,FedEx,in-transit,2024-05-06,
11493,11493,Canada Post,Delivered,2024-09-27,
11494,11494,UPS,Delivered,2024-04-06,
11495,11495,UPS,in-transit,2025-01-03,
11496,11496,Canada Post,Delivered,2024-11-09,
11497,11497,Canada Post,Delivered,2024-12-31,
11498,11498,Canada Post,Delivered,2025-01-12,
11499,11499,Purolator,in-transit,2024-06-17,
11500,11500,FedEx,in-transit,2024-09-14,
11501,11501,Purolator,Delivered,2024-05-14,
11502,11502,USPS,out-for-delivery,2024-01-22,
11503,11503,DHL,out-for-delivery,2024-01-09,
11504,11504,FedEx,out-for-delivery,2025-01-14,
11505,11505,FedEx,Delivered,2024-03-28,
11506,11506,USPS,Delivered,2024-03-23,
11507,11507,UPS,Delivered,2024-11-05,
11508,11508,DHL,out-for-delivery,2024-02-07,
11509,11509,UPS,Delivered,2024-06-24,
11510,11510,Purolator,in-transit,2024-08-16,
11511,11511,DHL,out-for-delivery,2024-05-12,
11512,11512,Purolator,Delivered,2024-02-01,
11513,11513,FedEx,in-transit,2024-11-27,
11514,11514,USPS,in-transit,2024-03-26,
11515,11515,Purolator,Delivered,2024-05-07,
11516,11516,USPS,Returned,,2025-01-13
11517,11517,Purolator,Returned,,2024-09-14
11518,11518,USPS,in-transit,2024-04-14,
11519,11519,Canada Post,out-for-delivery,2025-01-16,
11520,11520,DHL,in-transit,2024-08-11,
11521,11521,DHL,Delivered,2024-10-23,
11522,11522,DHL,in-transit,2024-06-04,
11523,11523,Canada Post,out-for-delivery,2024-01-17,
11524,11524,Canada Post,in-transit,2024-10-07,
11525,11525,Canada Post,in-transit,2024-04-11,
11526,11526,DHL,Delivered,2024-01-18,
11527,11527,UPS,Delivered,2024-11-05,
11528,11528,DHL,out-for-delivery,2024-05-29,
11529,11529,DHL,Delivered,2024-12-15,
11530,11530,Canada Post,out-for-delivery,2024-07-09,
11531,11531,DHL,Delivered,2024-10-18,
11532,11532,DHL,out-for-delivery,2024-08-14,
11533,11533,DHL,in-transit,2024-06-30,
11534,11534,FedEx,out-for-delivery,2025-01-12,
11535,11535,DHL,Delivered,2024-01-15,
11536,11536,FedEx,Delivered,2024-04-04,
11537,11537,UPS,Delivered,2024-04-08,
11538,11538,UPS,Delivered,2024-10-28,
11539,11539,DHL,out-for-delivery,2024-08-22,
11540,11540,USPS,in-transit,2024-12-15,
11541,11541,USPS,in-transit,2024-01-21,
11542,11542,USPS,Delivered,2024-03-23,
11543,11543,Purolator,Delivered,2024-03-07,
11544,11544,Purolator,Delivered,2024-08-20,
11545,11545,Canada Post,Returned,,2024-07-29
11546,11546,Canada Post,Returned,,2024-08-15
11547,11547,Purolator,Delivered,2024-07-20,
11548,11548,Canada Post,out-for-delivery,2024-07-03,
11549,11549,DHL,Delivered,2024-07-16,
11550,11550,Purolator,in-transit,2024-03-24,
11551,11551,USPS,Delivered,2025-01-24,
11552,11552,USPS,out-for-delivery,2024-12-02,
11553,11553,Canada Post,Delivered,2024-01-14,
11554,11554,USPS,Delivered,2024-11-20,
11555,11555,USPS,Delivered,2024-05-26,
11556,11556,DHL,Delivered,2024-04-19,
11557,11557,FedEx,in-transit,2024-11-18,
11558,11558,FedEx,out-for-delivery,2024-09-30,
11559,11559,UPS,Delivered,2024-03-30,
11560,11560,DHL,in-transit,2024-06-24,
11561,11561,Canada Post,Delivered,2024-08-30,
11562,11562,Canada Post,out-for-delivery,2024-06-23,
11563,11563,UPS,Delivered,2024-04-20,
11564,11564,DHL,out-for-delivery,2024-11-28,
11565,11565,DHL,Delivered,2024-08-06,
11566,11566,Canada Post,Delivered,2024-02-25,
11567,11567,FedEx,Delivered,2024-08-01,
11568,11568,FedEx,Returned,,2024-01-31
11569,11569,Purolator,Delivered,2024-09-23,
11570,11570,UPS,in-transit,2024-01-05,
11571,11571,UPS,in-transit,2024-04-15,
11572,11572,Purolator,in-transit,2024-02-18,
11573,11573,UPS,Delivered,2024-08-23,
11574,11574,UPS,out-for-delivery,2024-03-22,
11575,11575,FedEx,out-for-delivery,2024-08-28,
11576,11576,Canada Post,Delivered,2024-01-17,
11577,11577,UPS,in-transit,2024-01-10,
11578,11578,USPS,in-transit,2024-12-25,
11579,11579,Canada Post,Delivered,2024-05-10,
11580,11580,UPS,out-for-delivery,2024-10-07,
11581,11581,UPS,Delivered,2024-10-26,
11582,11582,UPS,Returned,,2024-05-28
11583,11583,FedEx,Delivered,2024-11-18,
11584,11584,Canada Post,Delivered,2024-05-05,
11585,11585,FedEx,in-transit,2024-03-14,
11586,11586,Canada Post,out-for-delivery,2024-02-18,
11587,11587,USPS,out-for-delivery,2024-03-12,
11588,11588,Purolator,out-for-delivery,2024-12-29,
11589,11589,Canada Post,Delivered,2024-05-15,
11590,11590,DHL,out-for-delivery,2024-01-13,
11591,11591,UPS,Delivered,2024-08-02,
11592,11592,Purolator,Returned,,2024-07-15
11593,11593,Purolator,Delivered,2024-02-26,
11594,11594,Canada Post,out-for-delivery,2024-11-21,
11595,11595,Canada Post,out-for-delivery,2024-10-10,
11596,11596,USPS,Delivered,2024-10-27,
11597,11597,UPS,in-transit,2024-12-23,
11598,11598,Canada Post,in-transit,2024-09-26,
11599,11599,Purolator,in-transit,2024-03-06,
11600,11600,Canada Post,Delivered,2024-04-09,
11601,11601,USPS,in-transit,2024-12-21,
11602,11602,UPS,in-transit,2024-03-10,
11603,11603,USPS,in-transit,2024-03-21,
11604,11604,DHL,Delivered,2024-07-20,
11605,11605,FedEx,out-for-delivery,2024-11-28,
11606,11606,USPS,in-transit,2024-12-16,
11607,11607,UPS,Delivered,2025-01-09,
11608,11608,Purolator,in-transit,2024-02-03,
11609,11609,Purolator,in-transit,2025-01-20,
11610,11610,USPS,out-for-delivery,2024-04-12,
11611,11611,FedEx,out-for-delivery,2024-03-07,
11612,11612,DHL,out-for-delivery,2024-07-23,
11613,11613,Canada Post,Delivered,2024-04-03,
11614,11614,Canada Post,out-for-delivery,2024-03-31,
11615,11615,DHL,Delivered,2024-05-24,
11616,11616,Purolator,in-transit,2025-01-14,
11617,11617,Purolator,Delivered,2024-06-07,
11618,11618,USPS,Delivered,2024-06-24,
11619,11619,UPS,out-for-delivery,2024-04-23,
11620,11620,DHL,Delivered,2024-05-07,
11621,11621,FedEx,in-transit,2024-02-10,
11622,11622,DHL,in-transit,2024-01-12,
11623,11623,FedEx,Delivered,2024-03-31,
11624,11624,USPS,out-for-delivery,2024-07-19,
11625,11625,Canada Post,Returned,,2024-09-14
11626,11626,Purolator,out-for-delivery,2024-12-09,
11627,11627,Canada Post,in-transit,2024-01-22,
11628,11628,UPS,Delivered,2024-01-15,
11629,11629,Purolator,in-transit,2024-12-11,
11630,11630,DHL,out-for-delivery,2024-06-15,
11631,11631,DHL,out-for-delivery,2024-09-20,
11632,11632,USPS,in-transit,2024-12-27,
11633,11633,DHL,Delivered,2024-11-07,
11634,11634,Canada Post,out-for-delivery,2024-11-10,
11635,11635,UPS,out-for-delivery,2024-04-11,
11636,11636,UPS,out-for-delivery,2024-02-02,
11637,11637,UPS,Delivered,2024-03-12,
11638,11638,Canada Post,in-transit,2024-01-30,
11639,11639,USPS,out-for-delivery,2024-10-11,
11640,11640,USPS,in-transit,2024-12-24,
11641,11641,DHL,out-for-delivery,2024-01-17,
11642,11642,Purolator,out-for-delivery,2024-03-10,
11643,11643,DHL,in-transit,2024-12-15,
11644,11644,DHL,out-for-delivery,2024-12-12,
11645,11645,DHL,Delivered,2024-02-05,
11646,11646,UPS,out-for-delivery,2024-07-20,
11647,11647,Purolator,in-transit,2024-05-04,
11648,11648,Purolator,in-transit,2024-04-26,
11649,11649,DHL,out-for-delivery,2024-07-28,
11650,11650,Canada Post,in-transit,2024-03-07,
11651,11651,Purolator,Returned,,2024-02-08
11652,11652,FedEx,in-transit,2024-11-30,
11653,11653,Purolator,Delivered,2024-10-14,
11654,11654,Canada Post,Delivered,2024-03-04,
11655,11655,DHL,Delivered,2024-07-17,
11656,11656,Purolator,Delivered,2024-02-24,
11657,11657,Purolator,out-for-delivery,2024-05-31,
11658,11658,UPS,Delivered,2024-03-17,
11659,11659,USPS,in-transit,2024-12-05,
11660,11660,DHL,Delivered,2024-12-07,
11661,11661,Purolator,Delivered,2024-07-17,
11662,11662,DHL,in-transit,2024-12-15,
11663,11663,USPS,Delivered,2024-08-07,
11664,11664,USPS,in-transit,2024-04-04,
11665,11665,USPS,Delivered,2024-10-06,
11666,11666,Purolator,out-for-delivery,2024-08-08,
11667,11667,FedEx,Delivered,2024-03-24,
11668,11668,USPS,Delivered,2024-09-01,
11669,11669,DHL,out-for-delivery,2024-07-12,
11670,11670,USPS,out-for-delivery,2024-02-27,
11671,11671,UPS,Delivered,2024-08-03,
11672,11672,UPS,Delivered,2025-01-01,
11673,11673,Purolator,in-transit,2024-06-12,
11674,11674,USPS,Delivered,2024-05-30,
11675,11675,UPS,in-transit,2024-07-30,
11676,11676,Canada Post,in-transit,2025-01-21,
11677,11677,Purolator,out-for-delivery,2024-05-31,
11678,11678,USPS,Delivered,2024-09-26,
11679,11679,Canada Post,in-transit,2024-07-21,
11680,11680,Canada Post,Delivered,2025-01-22,
11681,11681,Canada Post,in-transit,2024-04-10,
11682,11682,UPS,out-for-delivery,2024-06-16,
11683,11683,DHL,Delivered,2024-12-20,
11684,11684,USPS,Delivered,2024-03-10,
11685,11685,UPS,in-transit,2024-12-12,
11686,11686,Canada Post,Delivered,2024-06-07,
11687,11687,FedEx,Delivered,2024-08-08,
11688,11688,DHL,out-for-delivery,2024-06-16,
11689,11689,Canada Post,Delivered,2024-08-21,
11690,11690,DHL,out-for-delivery,2024-02-10,
11691,11691,FedEx,out-for-delivery,2024-11-18,
11692,11692,USPS,out-for-delivery,2024-01-05,
11693,11693,FedEx,Delivered,2024-04-17,
11694,11694,DHL,Delivered,2024-10-25,
11695,11695,Canada Post,Returned,,2024-02-04
11696,11696,FedEx,Returned,,2024-01-14
11697,11697,UPS,out-for-delivery,2024-05-24,
11698,11698,Canada Post,out-for-delivery,2024-06-30,
11699,11699,Canada Post,out-for-delivery,2024-08-30,
11700,11700,DHL,out-for-delivery,2024-12-11,
11701,11701,DHL,in-transit,2024-11-29,
11702,11702,Canada Post,in-transit,2024-05-10,
11703,11703,Canada Post,Delivered,2024-10-27,
11704,11704,FedEx,Delivered,2024-05-23,
11705,11705,UPS,Delivered,2024-06-07,
11706,11706,DHL,Delivered,2024-11-09,
11707,11707,FedEx,out-for-delivery,2024-09-05,
11708,11708,Purolator,Delivered,2024-06-26,
11709,11709,Purolator,Delivered,2024-10-29,
11710,11710,DHL,in-transit,2024-08-06,
11711,11711,Canada Post,in-transit,2024-10-04,
11712,11712,FedEx,in-transit,2024-09-22,
11713,11713,Purolator,Delivered,2024-12-14,
11714,11714,Canada Post,Delivered,2024-04-04,
11715,11715,USPS,Delivered,2024-12-15,
11716,11716,Purolator,out-for-delivery,2024-02-12,
11717,11717,Canada Post,Delivered,2024-04-01,
11718,11718,UPS,Returned,,2024-10-23
11719,11719,Canada Post,in-transit,2024-10-13,
11720,11720,Purolator,out-for-delivery,2024-07-16,
11721,11721,DHL,Returned,,2024-10-21
11722,11722,FedEx,Delivered,2024-03-05,
11723,11723,Purolator,Delivered,2024-02-06,
11724,11724,Purolator,Delivered,2024-04-02,
11725,11725,Canada Post,Delivered,2024-04-04,
11726,11726,Canada Post,in-transit,2025-01-05,
11727,11727,UPS,Delivered,2024-08-30,
11728,11728,UPS,Delivered,2024-05-12,
11729,11729,DHL,in-transit,2024-12-29,
11730,11730,Canada Post,out-for-delivery,2024-08-29,
11731,11731,UPS,Delivered,2024-03-28,
11732,11732,Canada Post,Returned,,2024-08-31
11733,11733,UPS,Delivered,2024-07-10,
11734,11734,USPS,in-transit,2024-05-24,
11735,11735,DHL,in-transit,2024-09-26,
